MUNICIPIO;COD_PROVINCIA;COD_MUNICIPIO;COD_CCAA;NUM_CONTENEDORES; HABITANTES ;
Castellfollit de Riubregós;8;08060;8;0; 162 ;
Castellgalí;8;08061;8;48; 2.119 ;
Castellnou de Bages;8;08062;8;5; 1.437 ;
Castellolí;8;08063;8;4; 626 ;
Castellterçol;8;08064;8;19; 2.548 ;
Castellví de la Marca;8;08065;8;21; 1.575 ;
Castellví de Rosanes;8;08066;8;31; 1.933 ;
Centelles;8;08067;8;32; 7.513 ;
Cervelló;8;08068;8;96; 9.077 ;
Collbató;8;08069;8;50; 4.544 ;
Collsuspina;8;08070;8;8; 359 ;
Copons;8;08071;8;3; 321 ;
Corbera de Llobregat;8;08072;8;117; 14.882 ;
Cornellà de Llobregat;8;08073;8;149; 89.936 ;
Cubelles;8;08074;8;41; 15.770 ;
Dosrius;8;08075;8;45; 5.652 ;
Esparreguera;8;08076;8;0; 22.302 ;
Esplugues de Llobregat;8;08077;8;151; 47.150 ;
Espunyola, L`;8;08078;8;3; 242 ;
Estany, L`;8;08079;8;9; 408 ;
Fígols;8;08080;8;44; 43 ;
Fogars de Montclús;8;08081;8;20; 475 ;
Fogars de la Selva;8;08082;8;14; 1.469 ;
Folgueroles;8;08083;8;12; 2.265 ;
